Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52
Time,Extracellular.Covid,Extracellular.ACE2,Extracellular.ACE2:Covid,Extracellular.SARS_CoV_2,Cell.Covid_transcribed,Cell.ribosome,Cell.Ribosome:Covid,Cell.nsp1,Cell.S,Cell.MDA5,Cell.d_IRF37_p,Cell.early_RNA,Cell.IFN_1,Cell.early_ISG_product,Cell.d_STAT12_p,Cell.IRF9,Cell.ISGF3,Cell.ISG_RNA,Cell.ISG_product,Cell.MDA5:dsRNA,Cell.SARS_CoV_2,Cell.OAS_1_mRNA,Cell.pppa(2'p5'A)n,Cell.RNaseL_act,Cell.RNaseL_inact,Cell.PKR_mRNA,Cell.PKR_act,Cell.EIF2a,Cell.EIF2a_act,Cell.Covid_local,Cell.ribosome:early_RNA,Cell.Ribosome:OAS_1_mRNA,Cell.OAS_1,Cell.Ribosome:PKR_mRNA,Cell.PKR_inac,Cell.Ribosome:ISG_RNA,Cell.nsp8,Cell.nsp9,Cell.nsp16,Cell.dsRNA_frag,Cell.E,Cell.M,Cell.N,Nucelus.d_IRF37_p,Nucelus.Early_ISG_RNA,Nucelus.ISGF3,Nucelus.ISG_RNA,Nucelus.OAS_1_mRNA_nuc,Nucelus.PKR_mRNA_Nuc,BU2.trans1_B,BU2.trans1_U
3.246156943,1126.646351,50,8599.686477,0.002538478174,0.5400650158,1000,4.950632439,1.352019494,1.315772501,0.9783592826,0.00379582746,0.0001279565463,0.1982941114,0.8739149789,0.3239093469,0.6482884795,0.1116234027,5.879497381e-05,0.004669721256,0.0136592806,0.03303120749,0.002884110758,0.05731434634,0.02918416145,0.9449895802,0.002884110758,0.01231147622,0.956343205,1.147537687e-05,268.9800005,0.1267817085,1.857165626,3.327819585,1.857165626,0.6197495928,0.02846447659,1.349323726,1.352019494,1.352019494,0.000395855355,1.315772501,1.315772501,1.315772501,0.002218204837,0.001142762141,0.0378175148,0.03036058825,1.030360588,1.030360588,1,1
3.251142651,916.6713722,50,8766.342218,0.002711537303,0.6365030372,1000,6.272854162,1.379916234,1.334621567,0.975568512,0.003851465497,0.0001277979315,0.1980457391,0.8740842929,0.3238369693,0.6477984155,0.1115571102,5.89451645e-05,0.004684515775,0.01637535408,0.04189274813,0.002886775315,0.06676544128,0.02939003372,0.9449721577,0.002886775315,0.01406154568,0.9564977057,1.309740778e-05,310.8541691,0.1266182639,1.859802195,3.320560324,1.859802195,0.6173363068,0.0285776745,1.377090241,1.379916234,1.379916234,0.0004795733828,1.334621567,1.334621567,1.334621567,0.002226184826,0.001148130433,0.0378082988,0.03039765092,1.030397651,1.030397651,1,1
3.256128358,753.5645663,50,8885.424405,0.002933071245,0.7370856796,1000,7.795997864,1.414904258,1.358347424,0.972322193,0.003921425249,0.0001276422578,0.1978003309,0.8742505986,0.3237593206,0.6473090528,0.1114904478,5.909576385e-05,0.004698757722,0.01953234191,0.05291932683,0.002889475681,0.07777422674,0.02962890947,0.944906782,0.002889475681,0.01609772345,0.9566424258,1.499192399e-05,353.2235791,0.1264578515,1.862476415,3.311657698,1.862476415,0.6146031828,0.02869153634,1.411914376,1.414904258,1.414904258,0.0005780094437,1.358347424,1.358347424,1.358347424,0.002234436586,0.001153512366,0.03779889066,0.03043448296,1.030434483,1.030434483,1,1
3.261267304,623.4727938,50,8969.619388,0.003224610905,0.8446309653,1000,9.578049438,1.459454081,1.388425248,0.9684867226,0.004010795805,0.0001274854431,0.1975510805,0.8744182982,0.3236726171,0.6468053995,0.1114213352,5.925155366e-05,0.004712725744,0.02325806687,0.06708398756,0.002892305066,0.09079637162,0.02991652012,0.9447816342,0.002892305066,0.01850301409,0.9567799491,1.723711258e-05,397.1923754,0.1262962509,1.865280867,3.300700291,1.865280867,0.611435845,0.0288097279,1.456254811,1.459454081,1.459454081,0.0006957973156,1.388425248,1.388425248,1.388425248,0.002243306147,0.001159075549,0.03778899329,0.03047220588,1.030472206,1.030472206,1,1
3.26640625,523.138599,50,9023.705511,0.003596187051,0.9556892275,1000,11.57606813,1.513716267,1.424559881,0.9641447056,0.004120048752,0.0001273329198,0.1973062378,0.8745816326,0.3235779229,0.6463025281,0.1113517969,5.940805586e-05,0.004725831512,0.02746994674,0.08482246652,0.002895190171,0.1055538133,0.03025330397,0.9445899515,0.002895190171,0.0212246189,0.9569041851,1.97845304e-05,441.2861022,0.1261390398,1.868143116,3.287882569,1.868143116,0.6078991251,0.0289289046,1.510261107,1.513716267,1.513716267,0.0008311429318,1.424559881,1.424559881,1.424559881,0.002252638333,0.001164656831,0.03777889382,0.03050968418,1.030509684,1.030509684,1,1
3.271545195,445.6884603,50,9054.692488,0.004068113753,1.069891401,1000,13.78964633,1.578799953,1.46686558,0.9592893629,0.004251586034,0.0001271852753,0.1970664818,0.874740021,0.3234740024,0.6458004633,0.1112818105,5.956541374e-05,0.004737936024,0.03217225025,0.1071088691,0.00289814,0.1220711126,0.03064653824,0.9443236747,0.00289814,0.02426562357,0.9570136404,2.263749189e-05,485.3682872,0.1259867985,1.871072115,3.273162584,1.871072115,0.6039813364,0.02904920884,1.575036886,1.578799953,1.578799953,0.0009851089467,1.46686558,1.46686558,1.46686558,0.002262538796,0.001170258755,0.0377685931,0.0305469181,1.030546918,1.030546918,1,1
3.276684141,385.8522931,50,9067.954546,0.004666330968,1.186898608,1000,16.21744254,1.655809841,1.515153495,0.9539168322,0.004407811916,0.0001270430612,0.1968324916,0.874892924,0.3233596657,0.6452992333,0.1112113502,5.972376435e-05,0.004748908342,0.0373663149,0.1352102268,0.002901163083,0.1403626024,0.03110346989,0.9439747195,0.002901163083,0.02762709556,0.9571068191,2.579732257e-05,529.3351297,0.1258400661,1.874076274,3.256509093,1.874076274,0.599673397,0.02917077563,1.651681339,1.655809841,1.655809841,0.00115885214,1.515153495,1.515153495,1.515153495,0.002273125014,0.001175884423,0.03775809188,0.03058390785,1.030583908,1.030583908,1,1
3.281823086,339.580089,50,9067.62145,0.005424002942,1.306389213,1000,18.85729254,1.745841623,1.568873087,0.9480260287,0.004591118114,0.0001269067697,0.1966049239,0.8750398663,0.3232338124,0.64479887,0.1111403865,5.988323291e-05,0.004758631019,0.0430507006,0.1707388743,0.002904267128,0.1604327954,0.03163123661,0.9435350328,0.002904267128,0.03130816462,0.9571822327,2.926343755e-05,573.1076833,0.1256993173,1.877163118,3.237901554,1.877163118,0.5949690907,0.02929372718,1.741284679,1.745841623,1.745841623,0.001353645732,1.568873087,1.568873087,1.568873087,0.00228452617,0.001181537556,0.03774739071,0.03062065365,1.030620654,1.030620654,1,1
3.287546625,300.2622581,50,9055.069031,0.006507982257,1.442035646,1000,22.04346664,1.862764635,1.633930918,0.940857158,0.004830039505,0.0001267624436,0.1963597718,0.8751960359,0.3230789141,0.64424265,0.1110607179,6.006228918e-05,0.004767868992,0.04995370493,0.2214860244,0.00290782752,0.1848731004,0.03231089345,0.9429288054,0.00290782752,0.03578070592,0.9572435189,3.348125742e-05,621.5589768,0.1255500728,1.88070609,3.21486591,1.88070609,0.589259476,0.02943242169,1.857649733,1.862764635,1.862764635,0.00159711387,1.633930918,1.633930918,1.633930918,0.00229835646,0.001187871534,0.03773523735,0.0306612927,1.030661293,1.030661293,1,1
3.293270164,270.6231049,50,9032.938974,0.007916815511,1.579994066,1000,25.48413586,1.998654085,1.702673459,0.933053253,0.005108693141,0.0001266264105,0.196124092,0.8753439244,0.3229074332,0.6436876007,0.1109803366,6.02429865e-05,0.004775328156,0.05745053167,0.2871829405,0.002911503594,0.2114934396,0.0330962472,0.9421893554,0.002911503594,0.04063989015,0.9572789524,3.806999171e-05,669.6329717,0.1254091374,1.884366211,3.189396109,1.884366211,0.5830546841,0.02957307726,1.992889005,1.998654085,1.998654085,0.001870631652,1.702673459,1.702673459,1.702673459,0.002313583379,0.001194252193,0.03772283679,0.03070162975,1.03070163,1.03070163,1,1
3.298993702,248.2045464,50,9003.736859,0.009744258479,1.719932691,1000,29.1735173,2.154950683,1.772695636,0.9246237687,0.005430206872,0.0001264989543,0.1958985053,0.8754832837,0.3227185558,0.6431337774,0.1108991915,6.042541072e-05,0.00478093779,0.06552836169,0.3715795382,0.002915300234,0.2402607793,0.03399599799,0.9413061804,0.002915300234,0.04587679242,0.9572865952,4.302110441e-05,717.2844655,0.1252767593,1.888147963,3.161509402,1.888147963,0.5763598809,0.02971577319,2.148436041,2.154950683,2.154950683,0.002176656591,1.772695636,1.772695636,1.772695636,0.0023304345,0.00120068787,0.03771018905,0.03074166511,1.030741665,1.030741665,1,1
3.304717241,231.1883813,50,8969.315601,0.01210571322,1.861636808,1000,33.10527129,2.333060205,1.841326686,0.9155812765,0.00579760848,0.0001263802027,0.1956834824,0.8756140222,0.3225117768,0.6425812371,0.1108172302,6.06096116e-05,0.004784663588,0.07417134172,0.4786342327,0.002919219991,0.2711306999,0.03501819833,0.9402691578,0.002919219991,0.05148026088,0.9572645782,4.832375035e-05,764.4812665,0.1251530303,1.892053503,3.131237073,1.892053503,0.569184803,0.0298605527,2.325689665,2.333060205,2.333060205,0.002517967411,1.841326686,1.841326686,1.841326686,0.002349153887,0.00120718821,0.03769729386,0.03078139909,1.030781399,1.030781399,1,1
3.31044078,218.2173087,50,8931.05801,0.01513819817,2.00503367,1000,37.27292155,2.534351558,1.906007071,0.9059406589,0.006213811286,0.0001262701382,0.1954793331,0.8757361929,0.3222868973,0.6420300375,0.1107343998,6.079560436e-05,0.004786505424,0.08336140504,0.6121350164,0.002923263214,0.3040501412,0.03617013713,0.9390686125,0.002923263214,0.05743745506,0.9572111122,5.396527893e-05,811.2005443,0.1250378979,1.896082814,3.098621609,1.896082814,0.5615430506,0.030007425,2.52601208,2.534351558,2.534351558,0.002897708611,1.906007071,1.906007071,1.906007071,0.002370001207,0.001213764244,0.03768415064,0.03082083199,1.030820832,1.030820832,1,1
3.317594573,206.2004868,50,8879.365541,0.02011401109,2.186755011,1000,42.80442741,2.820560184,1.978304998,0.8930751352,0.006806853944,0.0001261445372,0.1952396467,0.8758771439,0.3219805682,0.641343071,0.1106295694,6.103056377e-05,0.004786210807,0.09558735797,0.8209444243,0.002928487545,0.3479868549,0.03780191242,0.9373242921,0.002928487545,0.06535915402,0.9570974963,6.147162822e-05,868.8999661,0.1249057853,1.901289709,3.054640002,1.901289709,0.5513614788,0.03019390319,2.810840916,2.820560184,2.820560184,0.00343190319,1.978304998,1.978304998,1.978304998,0.00239947135,0.001222109381,0.03766737296,0.03086969591,1.030869696,1.030869696,1,1
3.324748366,197.466819,50,8824.771091,0.0267202303,2.371565512,1000,48.68433411,3.147592758,2.03906759,0.8793344538,0.007485640244,0.0001260317689,0.1950171251,0.8760055606,0.3216468329,0.6406583973,0.1105232016,6.126820917e-05,0.004783134127,0.1085981787,1.080441447,0.002933895516,0.3949109574,0.03965671237,0.9352935143,0.002933895516,0.07378284977,0.9569289831,6.945667573e-05,925.8083017,0.1247862544,1.906679738,3.007188047,1.906679738,0.540514234,0.03038352074,3.136294938,3.147592758,3.147592758,0.004039709614,2.03906759,2.03906759,2.03906759,0.002433261843,0.00123062023,0.03765020417,0.03091809052,1.030918091,1.030918091,1,1
3.331902159,191.0037067,50,8768.304393,0.03531449002,2.559905483,1000,54.90412542,3.517911989,2.088244183,0.8647532016,0.00825501743,0.0001259311507,0.1948114125,0.8761221797,0.3212868867,0.6399761195,0.1104152047,6.150840683e-05,0.004777431387,0.1223538028,1.39276894,0.002939477643,0.4446952792,0.04174248244,0.9329609219,0.002939477643,0.08267890334,0.9567026842,7.789030583e-05,981.9141296,0.1246785705,1.912243072,2.956385287,1.912243072,0.52904212,0.0305761378,3.504825284,3.517911989,3.517911989,0.004730290242,2.088244183,2.088244183,2.088244183,0.002471969848,0.001239328448,0.03763264137,0.03096601638,1.030966016,1.030966016,1,1
3.339055953,186.1273771,50,8710.659808,0.04626186872,2.752082643,1000,61.45723169,3.933924212,2.127600993,0.8493670519,0.009119502855,0.0001258418797,0.1946218843,0.8762278531,0.320902302,0.6392963331,0.1103054949,6.175098884e-05,0.004769289416,0.1368133752,1.758186426,0.002945222414,0.4972072538,0.04406448392,0.930312646,0.002945222414,0.09201677501,0.9564159556,8.674135906e-05,1037.212644,0.1245818841,1.917967989,2.902359941,1.917967989,0.5169886561,0.03077158251,3.918827196,3.933924212,3.933924212,0.005514085018,2.127600993,2.127600993,2.127600993,0.002516222479,0.001248269907,0.0376146811,0.031013474,1.031013474,1.031013474,1,1
3.346209746,182.3643276,50,8652.317243,0.05992355807,2.948134304,1000,68.33820594,4.397992454,2.159720265,0.8332138522,0.0100832824,0.0001257631005,0.194447723,0.876323483,0.3204948849,0.638619125,0.1101939982,6.199576876e-05,0.004758910436,0.1519341668,2.176095363,0.002951117287,0.5523053245,0.04662526375,0.9273363649,0.002951117287,0.1017644824,0.9560664023,9.597721545e-05,1091.70324,0.1244952957,1.923841846,2.845251589,1.923841846,0.5043996345,0.03096966623,4.380653015,4.397992454,4.397992454,0.00640276825,2.159720265,2.159720265,2.159720265,0.002566673554,0.001257484802,0.0375963194,0.03106046387,1.031060464,1.031060464,1,1
3.356515421,178.2780389,50,8567.671281,0.0850860619,3.237033206,1000,78.81641047,5.155671516,2.198033645,0.808680903,0.01165379054,0.0001256663371,0.1942218984,0.8764454026,0.3198717329,0.6376482287,0.1100301122,6.23518705e-05,0.004740440303,0.1747847764,2.869556082,0.002959847474,0.6359044375,0.05073214602,0.9224515657,0.002959847474,0.1164572816,0.9554482393,0.0001098873764,1168.786851,0.124386503,1.932539701,2.757883318,1.932539701,0.4854205595,0.03125927207,5.134673037,5.155671516,5.155671516,0.007893840686,2.198033645,2.198033645,2.198033645,0.002651626782,0.001271332875,0.03756915309,0.03112733559,1.031127336,1.031127336,1,1
3.366821096,175.1487853,50,8482.941929,0.1176707949,3.532366928,1000,89.94480014,6.024695932,2.229231882,0.7827858745,0.01344832664,0.0001255871421,0.1940229887,0.8765509216,0.3192109681,0.6366830352,0.1098622328,6.271156893e-05,0.004718348632,0.1987561056,3.673758231,0.002968825584,0.7240114364,0.05532249504,0.9168390503,0.002968825584,0.1318157599,0.9546899811,0.0001244083854,1244.211272,0.1242942402,1.941483195,2.664980081,1.941483195,0.4655834409,0.03155338945,5.999505972,6.024695932,6.024695932,0.009671718186,2.229231882,2.229231882,2.229231882,0.002752953315,0.001285992619,0.03754113049,0.03119323878,1.031193239,1.031193239,1,1
3.377126771,172.5803755,50,8398.524407,0.1587491381,3.834166004,1000,101.702928,7.011668807,2.255789312,0.7556865197,0.01547527856,0.0001255233103,0.1938479417,0.8766423987,0.3185181576,0.6357237007,0.1096902457,6.307433294e-05,0.00469318811,0.223679664,4.591677505,0.00297801715,0.8160373692,0.06037328346,0.910481572,0.00297801715,0.1477186608,0.9537875179,0.0001394164364,1317.994567,0.1242161598,1.950638166,2.567140183,1.950638166,0.4450462244,0.03185149088,6.98172716,7.011668807,7.011668807,0.01178279443,2.255789312,2.255789312,2.255789312,0.00287282338,0.001301634099,0.03751223657,0.0312581745,1.031258175,1.031258175,1,1
3.387432446,170.3583617,50,8314.628663,0.2094152538,4.142147684,1000,114.0705464,8.122977914,2.27958011,0.7275517265,0.0177411278,0.0001254729348,0.1936938226,0.8767219154,0.3177984349,0.6347703421,0.1095140764,6.343968342e-05,0.004665452783,0.2493776519,5.626640171,0.002987391414,0.9113511442,0.06584858,0.9033708701,0.002987391414,0.1640398507,0.9527381147,0.0001547828099,1390.158136,0.1241501934,1.959974207,2.465009155,1.959974207,0.4239676363,0.03215310188,8.087698393,8.122977914,8.122977914,0.01427746099,2.27958011,2.27958011,2.27958011,0.003013464857,0.001318448757,0.03748245575,0.03132214368,1.031322144,1.031322144,1,1
3.397738121,168.3572385,50,8231.374024,0.2707932655,4.455646558,1000,127.0269635,9.364796456,2.301146277,0.6985600101,0.02025040899,0.0001254344193,0.1935579333,0.8767912665,0.3170563763,0.6338230431,0.1093336848,6.380719971e-05,0.004635573203,0.275664531,6.783048636,0.002996921627,1.009285926,0.07170019789,0.8955077954,0.002996921627,0.1806497864,0.951540416,0.0001703757422,1460.724839,0.1240945611,1.969464915,2.359273329,1.969464915,0.4025055122,0.03245780654,9.323568598,9.364796456,9.364796456,0.017209268,2.301146277,2.301146277,2.301146277,0.003177140159,0.001336649251,0.03745177234,0.03138514704,1.031385147,1.031385147,1,1
3.415287716,165.2608203,50,8091.251362,0.403284373,5.001810223,1000,150.3874291,11.79653198,2.334443647,0.6477441948,0.02508865205,0.000125392758,0.1933620033,0.8768900005,0.3157519507,0.6322239535,0.1090167754,6.443706276e-05,0.004580735627,0.3212452927,9.043124963,0.003013448896,1.180126758,0.08235133239,0.8804247524,0.003013448896,0.2092312114,0.9491611918,0.0001970771233,1577.285069,0.1240196268,1.985922901,2.172960579,1.985922901,0.3655072829,0.03298285621,11.74370774,11.79653198,11.79653198,0.02336646153,2.334443647,2.334443647,2.334443647,0.003515320943,0.001371521024,0.03739740089,0.03149021452,1.031490215,1.031490215,1,1
3.432837311,162.3499354,50,7953.385362,0.5761149714,5.562130233,1000,175.295831,14.65192012,2.364278992,0.5958980416,0.03063862458,0.0001253771217,0.1932021818,0.876969564,0.3144100824,0.6306427003,0.1086876981,6.507072067e-05,0.004522190553,0.3670535194,11.6873031,0.003030273001,1.353143471,0.09356412324,0.8633003367,0.003030273001,0.2376468859,0.9463616449,0.0002234208844,1689.399324,0.1239645004,2.002676342,1.981853678,2.002676342,0.3285644008,0.03351442562,14.5855648,14.65192012,14.65192012,0.03122822197,2.364278992,2.364278992,2.364278992,0.003937980293,0.001412394152,0.03734029539,0.03159248456,1.031592485,1.031592485,1,1
3.450386906,159.5341152,50,7817.827332,0.7954281352,6.135320621,1000,201.6542329,17.95733363,2.390352901,0.5439314121,0.0368846287,0.0001253844399,0.1930705631,0.8770345121,0.3130431999,0.6290792509,0.1083466967,6.570703993e-05,0.004461062878,0.412182688,14.7353544,0.0030473246,1.524955257,0.1049302781,0.8443052104,0.0030473246,0.2653042702,0.9431606399,0.0002488154468,1797.184598,0.123924747,2.019656959,1.789537964,2.019656959,0.292342996,0.03405139795,17.87542584,17.95733363,17.95733363,0.04106116873,2.390352901,2.390352901,2.390352901,0.004455907752,0.001460721336,0.03728038985,0.03169195771,1.031691958,1.031691958,1,1
3.467936501,156.7919246,50,7684.559008,1.067585262,6.720558295,1000,229.369159,21.73739858,2.413601142,0.4927076355,0.04379536631,0.0001254131068,0.192961138,0.8770881468,0.3116604572,0.6275334485,0.1079941348,6.634517209e-05,0.004398176773,0.4557888006,18.20373674,0.003064552999,1.692370105,0.1160079053,0.8236702538,0.003064552999,0.2916707186,0.9395868028,0.0002727380777,1900.756424,0.1238972111,2.036814851,1.599455308,2.036814851,0.2574295458,0.0345929383,21.6378448,21.73739858,21.73739858,0.05310401927,2.413601142,2.413601142,2.413601142,0.005079308588,0.001518119509,0.03721762688,0.03178863343,1.031788633,1.031788633,1,1
3.485486096,154.1145159,50,7553.550095,1.39911418,7.316578576,1000,258.3508333,26.01510943,2.4349061,0.4430104113,0.05132597064,0.0001254625736,0.1928693365,0.8771329021,0.3102686198,0.6260050541,0.1076304502,6.698447037e-05,0.004334144161,0.4971217229,22.10704915,0.003081920571,1.852513419,0.1263569824,0.8016711979,0.003081920571,0.3162921042,0.9356766721,0.0002947544134,2000.227861,0.1238796334,2.054112972,1.414766611,2.054112972,0.2243179579,0.03513841091,25.89575813,26.01510943,26.01510943,0.06754715867,2.4349061,2.4349061,2.4349061,0.00581754835,0.001586350135,0.037151959,0.03188251022,1.03188251,1.03188251,1,1
3.513830615,149.9036751,50,7346.65433,2.07697721,8.29909094,1000,307.6147859,34.02820453,2.466047532,0.3675921537,0.06464698509,0.0001255875128,0.1927501551,0.8771906655,0.3080130324,0.6235725219,0.1070208195,6.801828828e-05,0.004229371266,0.5575792802,29.36223236,0.0031101991,2.089957547,0.1405560573,0.764046511,0.0031101991,0.3515313519,0.9287628978,0.000325521045,2152.504363,0.1238686006,2.082282601,1.134516558,2.082282601,0.1755540751,0.03602655494,33.87223454,34.02820453,34.02820453,0.09619328608,2.466047532,2.466047532,2.466047532,0.007272416739,0.001724312082,0.03703967882,0.0320282146,1.032028215,1.032028215,1,1
3.542175134,145.8144252,50,7145.442486,2.955640241,9.302060807,1000,359.601053,43.47686698,2.492174719,0.3000462794,0.07915725589,0.0001257712692,0.1926572461,0.8772354849,0.3057614831,0.6211832442,0.1063855806,6.905225433e-05,0.004124183448,0.6085803452,37.83518582,0.003138681397,2.29457387,0.1505216043,0.7249722773,0.003138681397,0.3803084451,0.9212798678,0.0003496436527,2294.823078,0.1238749398,2.110661064,0.884349698,2.110661064,0.1335618826,0.03692211856,43.2784442,43.47686698,43.47686698,0.1314753323,2.492174719,2.492174719,2.492174719,0.009076016932,0.001903908218,0.03691962955,0.03216660039,1.0321666,1.0321666,1,1
3.570519654,141.8401306,50,6949.768163,4.064011701,10.32174523,1000,413.9732115,54.43384511,2.515098712,0.2416741129,0.09454592962,0.0001260201531,0.1925831961,0.8772711101,0.3035236142,0.6188357003,0.1057269508,7.008519935e-05,0.004019517425,0.6491048263,47.56186652,0.003167308442,2.462103263,0.1555167159,0.6857086501,0.003167308442,0.402241236,0.9134319809,0.0003669290955,2427.619634,0.1238961913,2.139190093,0.6698188575,2.139190093,0.09877509291,0.0378239582,54.18710562,54.43384511,54.43384511,0.1729378926,2.515098712,2.515098712,2.515098712,0.01124783064,0.002133980591,0.03679177652,0.03229765455,1.032297655,1.032297655,1,1
3.598864173,137.9805435,50,6759.483662,5.431104667,11.3538292,1000,470.4127857,66.96221125,2.536205523,0.1928726131,0.1104917293,0.0001263423095,0.1925231589,0.8772999435,0.3013050914,0.6165283068,0.1050471452,7.11162833e-05,0.003915960428,0.6790565889,58.56802739,0.003196041969,2.591786191,0.1554746493,0.6473530727,0.003196041969,0.4175369203,0.9054165208,0.000377767869,2551.312832,0.1239315018,2.167831909,0.4928288738,2.167831909,0.07101035014,0.03873125505,66.6613424,66.96221125,66.96221125,0.2195907275,2.536205523,2.536205523,2.536205523,0.0137977111,0.002423571515,0.03665615065,0.03242136413,1.032421364,1.032421364,1,1
3.627208692,134.2343732,50,6574.447277,7.08573278,12.39443043,1000,528.6163951,81.11611576,2.555490413,0.153288019,0.1266893781,0.0001267468328,0.1924737972,0.8773236208,0.2991093111,0.6142594874,0.1043483095,7.214485917e-05,0.003813896924,0.6990832258,70.87126118,0.003224855656,2.68573571,0.1509266256,0.6107612913,0.003224855656,0.4268352355,0.8974085053,0.0003829502972,2666.305565,0.123981042,2.196560514,0.3521868567,2.196560514,0.04963426069,0.03964337851,80.75542367,81.11611576,81.11611576,0.2700562512,2.555490413,2.555490413,2.555490413,0.01672634146,0.002781627492,0.03651284051,0.03253771818,1.032537718,1.032537718,1,1
3.655553212,130.5987497,50,6394.523626,9.056268482,13.44010707,1000,588.2962854,96.94138718,2.572327193,0.122032691,0.1428683503,0.0001272431835,0.1924326899,0.877343324,0.2969383425,0.6120277084,0.1036324875,7.317039857e-05,0.003713589255,0.7103396786,84.48109333,0.003253730331,2.748068524,0.1428199931,0.5765241562,0.003253730331,0.4310331976,0.8895519886,0.000383476389,2772.985647,0.1240456842,2.225356944,0.2444449382,2.225356944,0.03374525239,0.04055981137,96.51535035,96.94138718,96.94138718,0.3227744387,2.572327193,2.572327193,2.572327193,0.02002628661,0.00321674372,0.03636198421,0.03264670928,1.032646709,1.032646709,1,1
3.683897731,127.0709114,50,6219.581779,11.37043465,14.48765579,1000,649.1814899,114.4759902,2.586239169,0.09791118561,0.1588029305,0.0001278408246,0.1923980404,0.8773599282,0.2947933799,0.609831492,0.1029016105,7.419245651e-05,0.003615216278,0.7142509442,99.39889351,0.00328265168,2.784007378,0.1322947536,0.5449876795,0.00328265168,0.4311284046,0.8819574648,0.0003803960998,2871.726405,0.1241268432,2.254207029,0.1648127514,2.254207029,0.02233436325,0.04148011398,113.9793005,114.4759902,114.4759902,0.3762100706,2.586239169,2.586239169,2.586239169,0.02368336461,0.003736964378,0.03620376236,0.03274833473,1.032748335,1.032748335,1,1
3.71224225,123.6487814,50,6049.494542,14.05506277,15.5345547,1000,711.0210839,133.7505056,2.600487101,0.07961613862,0.1743153165,0.0001285489706,0.1923685087,0.8773740838,0.2926749982,0.607669423,0.1021574946,7.521065174e-05,0.003518895384,0.7123117595,115.6150288,0.00331160896,2.79910552,0.1204790336,0.5162957579,0.00331160896,0.4280985538,0.8747034576,0.000374695379,2962.887154,0.1242263771,2.283100117,0.1079705883,2.283100117,0.01440860791,0.0424039041,133.1780976,133.7505056,133.7505056,0.4290213827,2.600487101,2.600487101,2.600487101,0.02767814366,0.004349633342,0.03603839158,0.03284259748,1.032842597,1.032842597,1,1
3.743688217,119.9737218,50,5866.32782,17.49811316,16.6910858,1000,780.4568912,157.1980562,2.614843244,0.06462312365,0.1908745342,0.0001294745042,0.1923405381,0.8773875011,0.2903560699,0.6053091069,0.1013185192,7.633533857e-05,0.003414521004,0.7050021583,135.1102716,0.003343767106,2.797785301,0.1070175001,0.4877744652,0.003343767106,0.4221281555,0.8671135723,0.0003663226519,3055.571453,0.1243610214,2.315195392,0.06534915301,2.315195392,0.00862525719,0.04343244651,156.5360389,157.1980562,157.1980562,0.4856422338,2.614843244,2.614843244,2.614843244,0.03247681484,0.005145373584,0.03584686225,0.03293857117,1.032938571,1.032938571,1,1
3.764554715,117.6044316,50,5747.918631,20.06861883,17.45435556,1000,826.8689785,173.9673086,2.623198082,0.05702351739,0.2014207867,0.0001301752463,0.192324234,0.87739533,0.2888353915,0.6037642955,0.1007550381,7.7078593e-05,0.003346735218,0.6979618777,148.9091256,0.003365120698,2.789433901,0.09838026723,0.470712684,0.003365120698,0.4171354242,0.862363962,0.0003600338756,3112.38327,0.1244660071,2.336512134,0.04591595921,2.336512134,0.00604010798,0.04411688128,173.2427511,173.9673086,173.9673086,0.5215732992,2.623198082,2.623198082,2.623198082,0.03585776914,0.005744538252,0.03571525971,0.03299727086,1.032997271,1.032997271,1,1
3.785421213,115.2895769,50,5631.956295,22.87801291,18.21337063,1000,873.4553326,191.7069822,2.631188298,0.05087325792,0.2115897605,0.0001309485815,0.1923094693,0.877402427,0.2873289627,0.6022360049,0.1001868443,7.781929301e-05,0.003280130977,0.6896333744,163.3837639,0.003386483712,2.776833392,0.09019553547,0.4550475664,0.003386483712,0.4115781754,0.8578466227,0.0003533947688,3165.60216,0.1245847663,2.357842186,0.03177470794,2.357842186,0.004188341337,0.04480272265,190.9175624,191.7069822,191.7069822,0.556028689,2.631188298,2.631188298,2.631188298,0.03938280487,0.006402661878,0.03558019633,0.03305200467,1.033052005,1.033052005,1,1
3.806287711,113.0284075,50,5518.39612,25.93518546,18.96709613,1000,920.1393424,210.4197948,2.638952202,0.04587020279,0.2213668737,0.0001317973041,0.1922960487,0.8774088859,0.2858366088,0.6007237716,0.09961449295,7.855734126e-05,0.003214709831,0.6803414687,178.5227856,0.003407854521,2.761182622,0.08258397714,0.4406973135,0.003407854521,0.4056347876,0.8535616965,0.0003465640442,3215.352166,0.1247184532,2.379183922,0.02167457646,2.379183922,0.002885276308,0.04548986181,209.5633059,210.4197948,210.4197948,0.58893729,2.638952202,2.638952202,2.638952202,0.04304094531,0.007121374493,0.03544179291,0.03310278441,1.033102784,1.033102784,1,1
